id	label	cis_code	generic_type	elt_number	drug_name
758	MYCOPHENOLATE MOFETIL 250 mg - CELLCEPT 250 mg, gélule.	68182805	1	4	MYCOPHENOLATE MOFETIL EG 250 mg, gélule
1405	OSELTAMIVIR (PHOSPHATE D') équivalant à OSELTAMIVIR 30 mg - TAMIFLU 30 mg, gélule	68183914	0	1	TAMIFLU 30 mg, gélule
427	VINORELBINE (TARTRATE DE) équivalant à VINORELBINE 10 mg/1 ml - NAVELBINE 10 mg/1 ml, solution injectable en flacon (FLACON de 1 ml).	68184425	0	1	NAVELBINE 10 mg/1 ml, solution injectable en flacon
442	TAMSULOSINE (CHLORHYDRATE DE) équivalant à TAMSULOSINE 0,4 mg - OMIX LP 0,4 mg, microgranules à libération prolongée en gélule - JOSIR L.P. 0,4 mg, microgranules à libération prolongée en gélule.	68187446	0	2	JOSIR L.P. 0,4 mg, microgranules à libération prolongée en gélule
491	GESTODENE 0,075 mg + ETHINYLESTRADIOL 0,020 mg - MELIANE, comprimé enrobé - HARMONET, comprimé enrobé.	68188295	1	7	GESTODENE/ETHINYLESTRADIOL MYLAN 75 microgrammes/20 microgrammes, comprimé enrobé
1307	CHLORHYDRATE DE BENDAMUSTINE 2,5 mg/mL - LEVACT 2,5 mg/ml, poudre pour solution à diluer pour perfusion	68194106	1	6	BENDAMUSTINE FRESENIUS KABI 2,5 mg/mL, poudre pour solution à diluer pour perfusion
31	METFORMINE (CHLORHYDRATE DE) 500 mg - GLUCOPHAGE 500 mg, comprimé pelliculé	68196071	1	12	METFORMINE MYLAN PHARMA 500 mg, comprimé pelliculé
937	TEMOZOLOMIDE 140 mg - TEMODAL 140 mg, gélule.	68196114	0	1	TEMODAL 140 mg, gélule
1226	QUÉTIAPINE (FUMARATE DE) équivalant à QUETIAPINE 300 mg - XEROQUEL LP 300 mg, comprimé à libération prolongée	68198108	1	10	QUETIAPINE MYLAN PHARMA LP 300 mg, comprimé à libération prolongée
894	REMIFENTANIL (CHLORHYDRATE DE) équivalant à REMIFENTANIL 1 mg - ULTIVA 1 mg, poudre pour solution injectable ou pour perfusion.	68201593	0	1	ULTIVA 1 mg, poudre pour solution injectable ou pour perfusion
615	PANTOPRAZOLE SODIQUE SESQUIHYDRATE équivalant à PANTOPRAZOLE 40 mg - EUPANTOL 40 mg, comprimé gastro-résistant - INIPOMP 40 mg, comprimé gastro-résistant - PANTIPP 40 mg, comprimé gastro-résistant.	68203174	1	13	PANTOPRAZOLE EVOLUGEN 40 mg, comprimé gastro-résistant
157	AMOXICILLINE + CLAVULANATE DE POTASSIUM équivalant à AMOXICILLINE + ACIDE CLAVULANIQUE 100 mg + 12,5 mg par ml ENFANTS (Rapport amoxicilline/acide clavulanique : 8/1) - AUGMENTIN 100 mg/12,50 mg par ml ENFANTS, poudre pour suspension buvable en flacon (Rapport amoxicilline/acide clavulanique : 8/1) - CIBLOR 100 mg/12,50 mg par ml ENFANTS, poudre pour suspension buvable en flacon (Rapport amoxicilline/acide clavulanique : 8/1).	68204269	1	9	AMOXICILLINE/ACIDE CLAVULANIQUE BIOGARAN 100 mg/12,5 mg par ml ENFANTS, poudre pour suspension buvable (Rapport Amoxicilline/Acide clavulanique : 8/1)
678	ROPINIROLE (CHLORHYDRATE DE) équivalant à ROPINIROLE 2 mg - REQUIP 2 mg, comprimé pelliculé.	68209070	0	1	REQUIP 2 mg, comprimé pelliculé
164	CEFUROXIME AXETIL équivalant à CEFUROXIME 250 mg - ZINNAT 250 mg, comprimé pelliculé.	68209152	1	9	CEFUROXIME RANBAXY 250 mg, comprimé
940	TELMISARTAN 40 mg - MICARDIS 40 mg, comprimé - PRITOR 40 mg, comprimé.	68209355	1	17	TELMISARTAN ZYDUS 40 mg, comprimé
308	AMBROXOL (CHLORHYDRATE D') 0,6 % - SURBRONC EXPECTORANT AMBROXOL SANS SUCRE, solution buvable édulcorée à l'acésulfame potassique et au sorbitol.	68213325	1	9	VICKS EXPECTORANT AMBROXOL 0,6 %, solution buvable
140	DOXYCYCLINE 100 mg - VIBRAMYCINE N 100 mg, comprimé sécable.	68217804	1	7	TOLEXINE 100 mg, microgranules en comprimé
101	CAPTOPRIL 50 mg + HYDROCHLOROTHIAZIDE 25 mg - ECAZIDE, comprimé sécable - CAPTEA, comprimé sécable.	68218639	0	2	CAPTEA, comprimé sécable
83	CELIPROLOL (CHLORHYDRATE DE) 200 mg - CELECTOL 200 mg, comprimé pelliculé	68220145	0	1	CELECTOL 200 mg, comprimé pelliculé
1051	LEVETIRACETAM 100 mg/ml, solution à diluer pour perfusion - KEPPRA 100 mg/ml, solution à diluer pour perfusion	68220693	1	6	LEVETIRACETAM MYLAN 100 mg/ml, solution à diluer pour perfusion
435	GLIMEPIRIDE 2 mg - AMAREL 2 mg, comprimé.	68220857	1	9	GLIMEPIRIDE MYLAN PHARMA 2 mg, comprimé
870	IMIPENEM MONOHYDRATE + CILASTATINE SODIQUE équivalant à IMIPENEM ANHYDRE 250 mg + CILASTATINE ANHYDRE 250 mg - TIENAM 250 mg/250 mg, poudre pour perfusion.	68226365	1	3	IMIPENEM/CILASTATINE ARROW 250 mg/250 mg, poudre pour solution pour perfusion
535	DILTIAZEM (CHLORHYDRATE DE) 90 mg - BI TILDIEM L.P. 90 mg, comprimé enrobé à libération prolongée.	68227652	0	1	BI TILDIEM L.P. 90 mg, comprimé enrobé à libération prolongée
158	AMOXICILLINE + CLAVULANATE DE POTASSIUM équivalant à AMOXICILLINE + ACIDE CLAVULANIQUE 500 mg +  62,5 mg ADULTES (Rapport amoxicilline/acide clavulanique : 8/1) - AUGMENTIN 500 mg/62,5 mg ADULTES, comprimé pelliculé (rapport amoxicilline/acide clavulanique : 8/1) - CIBLOR 500 mg/62,5 mg ADULTES, comprimé pelliculé (rapport amoxicilline/acide clavulanique : 8/1).	68229297	1	14	AMOXICILLINE/ACIDE CLAVULANIQUE ZENTIVA K.S 500 mg/62,5 mg ADULTES, comprimé pelliculé (rapport amoxicilline/acide clavulanique: 8/1)
457	ALENDRONATE MONOSODIQUE TRIHYDRATE 70 mg - FOSAMAX 70 mg, comprimé.	68229767	1	7	ACIDE ALENDRONIQUE EG 70 mg, comprimé
898	BACLOFENE 10 mg/20 ml - LIORESAL 10 mg/20 ml, solution injectable pour perfusion par voie intrathécale en ampoule.	68230207	1	2	BACLOFENE AGUETTANT 0,5 mg/ml, solution pour perfusion pour voie intrathécale en ampoule
804	ZOLMITRIPTAN 2,5 mg - ZOMIG 2,5 mg, comprimé pelliculé.	68232350	0	1	ZOMIG 2,5 mg, comprimé pelliculé
915	ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 40 mg ATORVASTATINE  - TAHOR 40 mg, comprimé pelliculé.	68232578	1	21	ATORVASTATINE SANDOZ 40 mg, comprimé pelliculé quadrisécable
1211	LÉVODOPA 125 mg  +  CARBIDOPA 31,25 mg  +  ENTACAPONE 200 mg - STALEVO 125 mg/31,25 mg/200 mg, comprimé pelliculé	68232927	0	1	STALEVO 125 mg/31,25 mg/200 mg, comprimé pelliculé
865	CANDESARTAN CILEXETIL 16 mg - ATACAND 16 mg, comprimé sécable - KENZEN 16 mg, comprimé sécable.	68233961	1	10	CANDESARTAN MYLAN 16 mg, comprimé sécable
831	CLOPIDOGREL (HYDROGÉNOSULFATE DE) équivalant à CLOPIDOGREL 75 mg - CLOPIDOGREL (BESILATE DE) équivalant à CLOPIDOGREL 75 mg - CLOPIDOGREL (CHLORHYDRATE DE) équivalant à CLOPIDOGREL 75 mg -PLAVIX 75 mg, comprimé pelliculé.	68235154	1	3	CLOPIDOGREL ALMUS 75 mg, comprimé pelliculé
367	GABAPENTINE 800 mg – NEURONTIN 800 mg, comprimé pelliculé.	68238175	1	2	GABAPENTINE ARROW 800 mg, comprimé pelliculé
198	ACICLOVIR 200 mg - ZOVIRAX 200 mg, comprimé	68670676	0	1	ZOVIRAX 200 mg, comprimé
891	SILDENAFIL (CITRATE DE) équivalant à SILDENAFIL 50 mg - VIAGRA 50 mg, comprimé pelliculé.	68238481	1	7	SILDENAFIL CRISTERS 50 mg, comprimé pelliculé
93	DILTIAZEM (CHLORHYDRATE DE) 300 mg - DILRENE L.P. 300 mg, gélule à libération prolongée.	68238848	1	5	DILTIAZEM TEVA LP 300 mg, gélule à libération prolongée
1380	CASPOFUNGINE (ACETATE DE) ((CHAMPIGNONS/GLAREA LOZOYENSIS)) équivalant à CASPOFUNGINE 50 mg - CANCIDAS 50 mg, poudre pour solution à diluer pour perfusion	68241075	1	4	CASPOFUNGINE EG 50 mg, poudre pour solution à diluer pour perfusion
70	DIOSMINE 600 mg - DIOVENOR 600 mg, comprimé pelliculé	68241207	1	11	DIOSMINE TEVA CONSEIL 600 mg, comprimé pelliculé
299	TERBUTALINE (SULFATE DE) 5 mg/2 ml - BRICANYL 5 mg/2 ml, solution pour inhalation par nébuliseur en récipient unidose	68242177	0	1	BRICANYL 5 mg/2 ml, solution pour inhalation par nébuliseur en récipient unidose
202	FLUTAMIDE 250 mg - EULEXINE 250 mg, comprimé	68243279	1	3	FLUTAMIDE CRISTERS 250 mg, comprimé
700	TRAMADOL (CHLORHYDRATE DE) 200 mg - CONTRAMAL L.P. 200 mg, comprimé pelliculé à libération prolongée - TOPALGIC L.P. 200 mg, comprimé à libération prolongée.	68247092	4	10	TRAMADOL RANBAXY L.P. 200 mg, comprimé à libération prolongée
414	CEFTAZIDIME 500 mg - FORTUM 500 mg ENFANTS ET NOURRISSONS, poudre pour solution injectable (IM, IV).	68250156	1	6	CEFTAZIDIME PANPHARMA ENFANTS ET NOURRISSONS 500 mg, poudre pour solution injectable
111	ECONAZOLE (NITRATE D') 1 % - PEVARYL 1 POUR CENT, poudre pour application locale en flacon poudreur.	68250551	1	3	ECONAZOLE ARROW 1 %, poudre pour application cutanée
825	IRBESARTAN 150 mg - APROVEL 150 mg, comprimé pelliculé	68251475	1	5	IRBESARTAN BGR 150 mg, comprimé pelliculé
1254	PRÉGABALINE 200 mg - LYRICA 200 mg, gélule	68256084	1	11	PREGABALINE PFIZER 200 mg, gélule
729	OLANZAPINE 10 mg - ZYPREXA VELOTAB 10 mg, comprimé orodispersible.	68256216	1	15	ZALASTA 10 mg, comprimé orodispersible
1147	FLECAINIDE (ACETATE DE) 50 mg - FLECAÏNE L.P. 50 mg, gélule à libération prolongée	68256579	0	1	FLECAÏNE L.P. 50 mg, gélule à libération prolongée
1334	DOCÉTAXEL 80 mg/4 ml - TAXOTERE 80 mg/4 ml, solution à diluer pour perfusion	68257752	0	1	TAXOTERE 80 mg/4 ml, solution à diluer pour perfusion
1022	GLICLAZIDE 60 mg - DIAMICRON 60 mg, comprimé sécable à libération modifiée.	68259372	1	18	GLICLAZIDE ZENTIVA 60 mg, comprimé sécable à libération modifiée
998	ETHINYLESTRADIOL 0,03 mg + DROSPIRENONE 3 mg - JASMINE 0,03 mg/3 mg, comprimé pelliculé	68259696	1	2	CONVULINE 0,03 mg/3 mg, comprimé pelliculé
551	FEXOFENADINE (CHLORHYDRATE DE) 180 mg - TELFAST 180 mg, comprimé pelliculé.	68261117	1	2	FEXOFENADINE BIOGARAN 180 mg, comprimé pelliculé
509	ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à 2 mg/ml d'ONDANSETRON - ZOPHREN 2 mg/ml, solution injectable en ampoule (I.V.).	68262500	1	7	ONDANSETRON RENAUDIN 2 mg/mL, solution injectable (I.V.)
1267	DULOXÉTINE (CHLORHYDRATE DE) équivalant à DULOXÉTINE 60 mg - CYMBALTA 60 mg, gélule gastro-résistante	68263545	0	1	CYMBALTA 60 mg, gélule gastro-résistante
1410	ALENDRONATE MONOSODIQUE TRIHYDRATE équivalant à ACIDE ALENDRONIQUE 70 mg + CHOLECALCIFEROL 5600 UI - ALENDRONATE DE SODIUM MONOHYDRATE équivalant à ACIDE ALENDRONIQUE 70 mg + CHOLECALCIFEROL 5600 UI - FOSAVANCE 70 mg/5600 UI, comprimé	68265101	1	6	ACIDE ALENDRONIQUE/VITAMINE D3 BGR 70 mg/5600 UI, comprimé
792	LEVOTHYROXINE SODIQUE 25 microgrammes - LEVOTHYROX 25 microgrammes, comprimé sécable.	68265172	1	4	THYROFIX 25 microgrammes, comprimé
591	LANSOPRAZOLE 30 mg - LANZOR 30 mg, gélule gastro-résistante - OGAST 30 mg, gélule gastro-résistante.	68266705	1	11	LANSOPRAZOLE KRKA 30 mg, gélule gastrorésistante
365	GABAPENTINE 300 mg – NEURONTIN 300 mg, gélule.	68267102	1	7	GABAPENTINE EVOLUGEN 300 mg, gélule
1012	KETOPROFENE 100 mg - BI PROFENID LP 100 mg, comprimé sécable à libération prolongée.	68267981	1	2	KETOPROFENE ARROW LP 100 mg, comprimé sécable à libération prolongée
232	THIOCOLCHICOSIDE 4 mg - COLTRAMYL 4 mg, comprimé	68268147	1	10	THIOCOLCHICOSIDE MYLAN 4 mg, comprimé
187	OFLOXACINE 200 mg - OFLOCET 200 mg, comprimé pelliculé sécable.	68270924	1	3	OFLOXACINE ARROW 200 mg, comprimé pelliculé sécable
1119	MEMANTINE (CHLORHYDRATE DE) 10 mg - EBIXA 10 mg, comprimé pelliculé - AXURA 10 mg, comprimé pelliculé	68272067	1	15	MEMANTINE SANDOZ 10 mg, comprimé pelliculé sécable
466	FOSINOPRIL 20 mg - FOZITEC 20 mg, comprimé.	68272505	0	1	FOZITEC 20 mg, comprimé
713	FLUVASTATINE SODIQUE équivalant à FLUVASTATINE 80 mg - LESCOL L.P. 80 mg, comprimé pelliculé à libération prolongée - FRACTAL L.P. 80 mg, comprimé pelliculé à libération prolongée.	68272626	1	10	FLUVASTATINE MYLAN LP 80 mg, comprimé pelliculé à libération prolongée
1061	ACÉTYLLEUCINE 500 mg - TANGANILPRO 500 mg, comprimé	68276457	1	6	TANGANIL 500 mg, comprimé
296	PYRANTEL (EMBONATE DE) équivalant à PYRANTEL 125 mg - COMBANTRIN 125 mg, comprimé.	68276514	1	2	HELMINTOX 125 mg, comprimé pelliculé sécable
1135	ATOVAQUONE 62,5 mg +  PROGUANIL (CHLORHYDRATE DE) 25 mg - MALARONE 62,5 mg/25 mg ENFANTS, comprimé pelliculé	68278771	1	3	ATOVAQUONE/PROGUANIL SANDOZ 62,5 mg/25 mg ENFANTS, comprimé pelliculé
1194	OXYCODONE (CHLORHYDRATE D') 30 mg - OXYCONTIN LP 30 mg, comprimé pelliculé à libération prolongée	68282830	1	4	OXYCODONE EG LP 30 mg, comprimé pelliculé à libération prolongée
790	LEVOTHYROXINE SODIQUE 175 microgrammes - LEVOTHYROX 175 microgrammes, comprimé sécable.	68283252	0	1	LEVOTHYROX 175 microgrammes, comprimé sécable
994	MONTELUKAST SODIQUE équivalant à MONTELUKAST 4 mg - SINGULAIR 4 mg, comprimé à croquer.	68283672	1	7	MONTELUKAST KRKA 4 mg, comprimé à croquer
1142	NICOTINE (RÉSINATE DE) équivalant à NICOTINE 2 mg - NICORETTE 2 mg SANS SUCRE, gomme à mâcher médicamenteuse édulcorée au sorbitol	68284564	1	5	NIQUITIN MENTHE GLACIALE 2 mg SANS SUCRE, gomme à mâcher médicamenteuse édulcorée au sorbitol et au xylitol
285	FLUVOXAMINE (MALEATE DE) 50 mg - FLOXYFRAL 50 mg, comprimé pelliculé sécable.	68288712	1	2	FLUVOXAMINE ARROW 50 mg, comprimé pelliculé sécable
464	GESTODENE / ETHINYLESTRADIOL 0,05 mg / 0,03 mg - 0,07 mg / 0,04 mg - 0,1 mg / 0,03 mg - TRI MINULET, comprimé enrobé - PHAEVA, comprimé enrobé.	68291007	0	2	PHAEVA, comprimé enrobé
387	CLARITHROMYCINE 500 mg - ZECLAR 500 mg, comprimé pelliculé	68293225	1	2	CLARITHROMYCINE ALMUS 500 mg, comprimé pelliculé
1321	ADRENALINE (TARTRATE D') équivalant à ADRENALINE 300 microgrammes - ADRENALINE - EPIPEN 0,30 mg/0,3 ml, solution injectable en stylo pré-rempli	68293517	0	1	EPIPEN 0,30 mg/0,3 ml, solution injectable en stylo pré-rempli
327	CARVEDILOL 25 mg - KREDEX 25 mg, comprimé sécable.	68296050	0	1	KREDEX 25 mg, comprimé sécable
165	CEFUROXIME AXETIL équivalant à CEFUROXIME 500 mg - ZINNAT 500 mg, comprimé pelliculé.	68297693	1	2	CEFUROXIME ARROW 500 mg, comprimé pelliculé
51	TRIMETAZIDINE (DICHLORHYDRATE DE) 20 mg/ml - VASTAREL 20 mg/ml, solution buvable gouttes.	68299979	0	1	VASTAREL 20 mg/ml, solution buvable, gouttes
1410	ALENDRONATE MONOSODIQUE TRIHYDRATE équivalant à ACIDE ALENDRONIQUE 70 mg + CHOLECALCIFEROL 5600 UI - ALENDRONATE DE SODIUM MONOHYDRATE équivalant à ACIDE ALENDRONIQUE 70 mg + CHOLECALCIFEROL 5600 UI - FOSAVANCE 70 mg/5600 UI, comprimé	68300050	0	1	FOSAVANCE 70 mg/5600 UI, comprimé
174	CEFTRIAXONE (SODIQUE) équivalant à CEFTRIAXONE 500 mg/ 2 ml - ROCEPHINE 500 mg/2 ml, poudre et solvant  pour solution injectable (IM).	68300285	1	3	CEFTRIAXONE MYLAN 500 mg/2 ml, poudre et solvant pour solution injectable (IM)
1344	ATAZANAVIR (SULFATE D') équivalant à ATAZANAVIR 200 mg - REYATAZ 200 mg, gélule	68301348	0	1	REYATAZ 200 mg, gélule
1135	ATOVAQUONE 62,5 mg +  PROGUANIL (CHLORHYDRATE DE) 25 mg - MALARONE 62,5 mg/25 mg ENFANTS, comprimé pelliculé	68303281	1	2	ATOVAQUONE/PROGUANIL BIOGARAN 62,5 mg/25 mg ENFANTS, comprimé pelliculé
113	ACICLOVIR 5 % - ZOVIRAX 5 %, crème - ACTIVIR 5 POUR CENT, crème	68303445	1	5	ACICLOVIR BIOGARAN 5 %, crème
698	TRAMADOL (CHLORHYDRATE DE) 100 mg - CONTRAMAL L.P. 100  mg, comprimé à libération prolongée - TOPALGIC L.P. 100 mg, comprimé à libération prolongée.	68303979	0	2	TOPALGIC L.P. 100 mg, comprimé à libération prolongée
1290	BRINZOLAMIDE 10 mg/mL - AZOPT 10 mg/ml, collyre en suspension	68305211	1	2	BRINZOLAMIDE ARROW 10 mg/mL, collyre en suspension
32	METFORMINE (CHLORHYDRATE DE) 850 mg - GLUCOPHAGE 850 mg, comprimé pelliculé	68305834	1	3	METFORMINE ARROW 850 mg, comprimé pelliculé
1228	LINÉZOLIDE 600 mg -  ZYVOXID 600 mg, comprimé pelliculé	68311278	0	1	ZYVOXID 600 mg, comprimé pelliculé
827	IRBESARTAN 75 mg - APROVEL 75 mg, comprimé pelliculé	68311716	1	6	IRBESARTAN BIOGARAN 75 mg, comprimé pelliculé
502	SPIRAMYCINE 3 M.U.I. - ROVAMYCINE 3 MILLIONS U I, comprimé pelliculé.	68311869	1	3	SPIRAMYCINE CRISTERS 3 M.U.I, comprimé pelliculé
290	MIANSERINE (CHLORHYDRATE DE) 60 mg - ATHYMIL 60 mg, comprimé pelliculé sécable	68313699	1	6	MIANSERINE MYLAN 60 mg, comprimé enrobé sécable
461	BUPRENORPHINE (CHLORHYDRATE DE) 2 mg - SUBUTEX 2 mg, comprimé sublingual.	68314018	1	5	BUPRENORPHINE EG 2 mg, comprimé sublingual
435	GLIMEPIRIDE 2 mg - AMAREL 2 mg, comprimé.	68314370	1	4	GLIMEPIRIDE BGR 2 mg, comprimé
703	OLANZAPINE 5 mg - ZYPREXA 5 mg, comprimé enrobé.	68316389	1	8	OLANZAPINE EG 5 mg, comprimé pelliculé
32	METFORMINE (CHLORHYDRATE DE) 850 mg - GLUCOPHAGE 850 mg, comprimé pelliculé	68319595	1	19	METFORMINE ZYDUS FRANCE 850 mg, comprimé pelliculé
235	ALLOPURINOL 100 mg - ZYLORIC 100 mg, comprimé	68320252	1	2	ALLOPURINOL ARROW 100 mg, comprimé
600	LANSOPRAZOLE 15 mg - OGASTORO 15 mg, comprimé orodispersible.	68321824	1	7	LANSOPRAZOLE ZENTIVA 15 mg, comprimé orodispersible
1072	TRAMADOL (CHLORHYDRATE DE) 37,5 mg  +  PARACÉTAMOL 325 mg - IXPRIM 37,5 mg/325 mg, comprimé pelliculé - ZALDIAR 37,5 mg/325 mg, comprimé pelliculé	68322100	1	20	TRAMADOL/PARACETAMOL TEVA 37.5 mg/325 mg, comprimé pelliculé
431	CEFTAZIDIME 250 mg - FORTUM 250 mg ENFANTS ET NOURRISSONS, poudre pour solution injectable (IM, IV).	68328338	1	4	CEFTAZIDIME PANPHARMA ENFANTS ET NOURRISSONS 250 mg, poudre pour solution injectable
468	AMLODIPINE (BESILATE D') 5 mg - AMLOR 5 mg, gélule.	68329212	1	12	AMLODIPINE EVOLUGEN PHARMA 5 mg, gélule
177	CEFTRIAXONE (SODIQUE) équivalant à CEFTRIAXONE 1 g/10 ml - ROCEPHINE 1 g/10 ml, poudre et solvant pour solution injectable (IV)	68329714	1	10	CEFTRIAXONE TEVA SANTE 1 g/10 mL, poudre et solvant pour solution injectable (IV)
333	ALENDRONATE MONOSODIQUE équivalant à ACIDE ALENDRONIQUE 10 mg – FOSAMAX 10 mg, comprimé.	68333591	0	1	FOSAMAX 10 mg, comprimé
1039	GALANTAMINE (BROMHYDRATE DE) équivalant à GALANTAMINE L.P. 8 mg - REMINYL L.P. 8 mg, gélule à libération prolongée.	68333709	1	6	GALANTAMINE KRKA LP 8 mg, gélule à libération prolongée
621	BISOPROLOL (FUMARATE DE) 10 mg + HYDROCHLOROTHIAZIDE 6,25 mg - LODOZ 10 mg/6,25 mg, comprimé pelliculé - WYTENS 10 mg/6,25 mg, comprimé pelliculé	68334241	0	2	WYTENS 10 mg/6,25 mg, comprimé pelliculé
243	IBUPROFENE 200 mg - NUREFLEX 200 mg, comprimé enrobé.	68337369	1	5	IBUPROFENE BIOGARAN 200 mg, comprimé pelliculé
517	QUINAPRIL (CHLORHYDRATE DE) équivalant à  QUINAPRIL 20 mg + HYDROCHLOROTHIAZIDE 12,5 mg - ACUILIX 20 mg/12,5 mg, comprimé pelliculé sécable - KORETIC 20 mg/12,5 mg, comprimé pelliculé sécable.	68337593	0	1	ACUILIX 20 mg/12,5 mg, comprimé pelliculé sécable
847	VALSARTAN 40 mg - TAREG 40 mg, comprimé pelliculé sécable - NISIS 40 mg, comprimé pelliculé sécable.	68337885	1	17	VALSARTAN ZYDUS FRANCE 40 mg, comprimé pelliculé sécable
1247	ARIPIPRAZOLE 10 mg - ABILIFY 10 mg, comprimé	68340917	1	8	ARIPIPRAZOLE SANDOZ 10 mg, comprimé
356	MIDAZOLAM (CHLORHYDRATE DE) équivalant à MIDAZOLAM 1 mg/ml - HYPNOVEL 1 mg/ml, solution injectable.	68341392	1	2	MIDAZOLAM ACCORD 1 mg/ml, solution injectable
53	RILMENIDINE (DIHYDROGENOPHOSPHATE DE) équivalant à RILMENIDINE 1 mg - HYPERIUM 1 mg, comprimé.	68343016	1	5	RILMENIDINE BIOGARAN 1 mg, comprimé
1037	DESLORATADINE 5 mg - AERIUS 5 mg, comprimé pelliculé -NEOCLARITYN 5 mg, comprimé pelliculé	68344004	1	17	DESLORATADINE TEVA SANTE 5 mg, comprimé pelliculé
112	ECONAZOLE (NITRATE D') 1 % - PEVARYL 1 POUR CENT, solution pour application locale en flacon pulvérisateur.	68346119	1	7	ECONAZOLE TEVA SANTE 1 POUR CENT, solution pour application cutanée
780	FINASTERIDE 1 mg - PROPECIA 1 mg, comprimé pelliculé.	68347107	1	6	FINASTERIDE CRISTERS 1 mg, comprimé pelliculé
33	METFORMINE (CHLORHYDRATE DE) 1000 mg - GLUCOPHAGE 1000 mg, comprimé pelliculé sécable.	68347388	1	10	METFORMINE EVOLUGEN 1000 mg, comprimé pelliculé sécable
831	CLOPIDOGREL (HYDROGÉNOSULFATE DE) équivalant à CLOPIDOGREL 75 mg - CLOPIDOGREL (BESILATE DE) équivalant à CLOPIDOGREL 75 mg - CLOPIDOGREL (CHLORHYDRATE DE) équivalant à CLOPIDOGREL 75 mg -PLAVIX 75 mg, comprimé pelliculé.	68348757	1	14	CLOPIDOGREL EVOLUGEN 75 mg, comprimé pelliculé
1246	ARIPIPRAZOLE 5 mg - ABILIFY 5 mg, comprimé	68349332	1	12	ARIPIPRAZOLE ZYDUS 5 mg, comprimé
827	IRBESARTAN 75 mg - APROVEL 75 mg, comprimé pelliculé	68352481	1	8	IRBESARTAN EG 75 mg, comprimé pelliculé
496	TOPIRAMATE 100 mg - EPITOMAX 100 mg, comprimé pelliculé.	68353836	1	9	TOPIRAMATE SANDOZ 100 mg, comprimé pelliculé
411	SERTRALINE (CHLORHYDRATE DE) équivalant à SERTRALINE 50 mg - ZOLOFT 50 mg, gélule.	68353989	1	18	SERTRALINE ZENTIVA 50 mg, gélule
911	ZOLMITRIPTAN 2,5 mg - ZOMIGORO 2,5 mg, comprimé orodispersible.	68354386	0	1	ZOMIGORO 2,5 mg, comprimé orodispersible
493	PERINDOPRIL TERT-BUTYLAMINE 2 mg, équivalant à 1,67 mg de PERINDOPRIL - PERINDOPRIL ARROW GENERIQUES 2 mg, comprimé - PERINDOPRIL ARGININE 2,5 mg, équivalant à 1,67 mg de PERINDOPRIL - PERINDOPRIL TOSILATE  2,5 mg, équivalant à 1,67 mg de PERINDOPRIL - COVERSYL 2,5 mg, comprimé pelliculé.	68355716	1	3	PERINDOPRIL ARGININE BIOGARAN 2,5 mg, comprimé pelliculé
102	SIMVASTATINE 20 mg - ZOCOR 20 mg, comprimé pelliculé sécable - LODALES 20 mg, comprimé pelliculé.	68355730	1	10	SIMVASTATINE EG 20 mg, comprimé pelliculé sécable
323	ENALAPRIL (MALEATE D') 20 mg + HYDROCHLOROTHIAZIDE 12,5 mg - CO RENITEC, comprimé.	68355755	1	12	ENALAPRIL/HYDROCHLOROTHIAZIDE ZENTIVA 20 mg/12,5 mg, comprimé sécable
94	CAPTOPRIL 25 mg - CAPTOLANE 25 mg, comprimé sécable - LOPRIL 25 mg, comprimé sécable.	68356259	0	2	LOPRIL 25 mg, comprimé sécable
691	INDAPAMIDE 1,5 mg - FLUDEX 1,5 mg, comprimé pelliculé à libération prolongée.	68356857	1	4	INDAPAMIDE EG LP 1,5 mg, comprimé pelliculé à libération prolongée
1088	DROPÉRIDOL 5 mg/2 ml - DROLEPTAN 5 mg/2 ml, solution injectable (I.M.)	68358114	0	1	DROLEPTAN 5 mg/2 ml, solution injectable (I.M.)
1075	RAMIPRIL  5 mg +  HYDROCHLOROTHIAZIDE 12,5 mg - COTRIATEC 5 mg/12,5 mg, comprimé	68359312	1	2	RAMIPRIL / HYDROCHLOROTHIAZIDE BIOGARAN 5 mg / 12,5 mg, comprimé
520	EPIRUBICINE (CHLORHYDRATE D') 50 mg/25 ml - FARMORUBICINE 50 mg/25 ml, solution pour perfusion (FLACON de 25 ml).	68360453	1	2	EPIRUBICINE ACCORD 2 mg/ml, solution injectable ou pour perfusion
519	EPIRUBICINE (CHLORHYDRATE D') 10 mg /5ml - FARMORUBICINE 10 mg/5 ml, solution pour perfusion (FLACON de 5 ml).	68360453	1	2	EPIRUBICINE ACCORD 2 mg/ml, solution injectable ou pour perfusion
432	EPIRUBICINE (CHLORHYDRATE D') 200 mg/100 ml - FARMORUBICINE 200 mg/100 ml, solution pour perfusion (FLACON de 100 ml).	68360453	1	2	EPIRUBICINE ACCORD 2 mg/ml, solution injectable ou pour perfusion
599	EPIRUBICINE (CHLORHYDRATE D') 20 mg/10 ml - FARMORUBICINE 20 mg/10 ml, solution pour perfusion (FLACON de 10 ml).	68360453	1	2	EPIRUBICINE ACCORD 2 mg/ml, solution injectable ou pour perfusion
